Any,Trimestre,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Lloguer_mitja,Preu,,,,,,
2014,2,8,Nou Barris,54,Torre Baró,Lloguer mitjà mensual (Euros/mes),320.21,,,,,,
2014,2,8,Nou Barris,55,Ciutat Meridiana,Lloguer mitjà mensual (Euros/mes),406.17,,,,,,
2014,2,8,Nou Barris,56,Vallbona,Lloguer mitjà mensual (Euros/mes),NA,,,,,,
2014,2,9,Sant Andreu,57,la Trinitat Vella,Lloguer mitjà mensual (Euros/mes),407.26,,,,,,
2014,2,9,Sant Andreu,58,Baró de Viver,Lloguer mitjà mensual (Euros/mes),231.4,,,,,,
2014,2,9,Sant Andreu,59,el Bon Pastor,Lloguer mitjà mensual (Euros/mes),476.31,,,,,,
2014,2,9,Sant Andreu,60,Sant Andreu,Lloguer mitjà mensual (Euros/mes),573.12,,,,,,
2014,2,9,Sant Andreu,61,la Sagrera,Lloguer mitjà mensual (Euros/mes),622.71,,,,,,
2014,2,9,Sant Andreu,62,el Congrés i els Indians,Lloguer mitjà mensual (Euros/mes),556.26,,,,,,
2014,2,9,Sant Andreu,63,Navas,Lloguer mitjà mensual (Euros/mes),590.17,,,,,,
2014,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,Lloguer mitjà mensual (Euros/mes),592.63,,,,,,
2014,2,10,Sant Martí,65,el Clot,Lloguer mitjà mensual (Euros/mes),641.11,,,,,,
2014,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Lloguer mitjà mensual (Euros/mes),678.23,,,,,,
2014,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,Lloguer mitjà mensual (Euros/mes),988.89,,,,,,
2014,2,10,Sant Martí,68,el Poblenou,Lloguer mitjà mensual (Euros/mes),644.01,,,,,,
2014,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Lloguer mitjà mensual (Euros/mes),817.93,,,,,,
2014,2,10,Sant Martí,70,el Besòs i el Maresme,Lloguer mitjà mensual (Euros/mes),480.69,,,,,,
2014,2,10,Sant Martí,71,Provençals del Poblenou,Lloguer mitjà mensual (Euros/mes),643.46,,,,,,
2014,2,10,Sant Martí,72,Sant Martí de Provençals,Lloguer mitjà mensual (Euros/mes),641.75,,,,,,
2014,2,10,Sant Martí,73,la Verneda i la Pau,Lloguer mitjà mensual (Euros/mes),569.14,,,,,,
2014,3,1,Ciutat Vella,1,el Raval,Lloguer mitjà mensual (Euros/mes),576.45,,,,,,
2014,3,1,Ciutat Vella,2,el Barri Gòtic,Lloguer mitjà mensual (Euros/mes),790.74,,,,,,
2014,3,1,Ciutat Vella,3,la Barceloneta,Lloguer mitjà mensual (Euros/mes),578.88,,,,,,
2014,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Lloguer mitjà mensual (Euros/mes),699.1,,,,,,
2014,3,2,Eixample,5,el Fort Pienc,Lloguer mitjà mensual (Euros/mes),719.84,,,,,,
2014,3,2,Eixample,6,la Sagrada Família,Lloguer mitjà mensual (Euros/mes),697.69,,,,,,
2014,3,2,Eixample,7,la Dreta de l'Eixample,Lloguer mitjà mensual (Euros/mes),934.55,,,,,,
2014,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Lloguer mitjà mensual (Euros/mes),869.72,,,,,,
2014,3,2,Eixample,9,la Nova Esquerra de l'Eixample,Lloguer mitjà mensual (Euros/mes),746.78,,,,,,
2014,3,2,Eixample,10,Sant Antoni,Lloguer mitjà mensual (Euros/mes),713.89,,,,,,
2014,3,3,Sants-Montjuïc,11,el Poble Sec,Lloguer mitjà mensual (Euros/mes),580.89,,,,,,
2014,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Lloguer mitjà mensual (Euros/mes),NA,,,,,,
2014,3,3,Sants-Montjuïc,13,la Marina de Port,Lloguer mitjà mensual (Euros/mes),542.81,,,,,,
2014,3,3,Sants-Montjuïc,14,la Font de la Guatlla,Lloguer mitjà mensual (Euros/mes),630.89,,,,,,
2014,3,3,Sants-Montjuïc,15,Hostafrancs,Lloguer mitjà mensual (Euros/mes),605.58,,,,,,
2014,3,3,Sants-Montjuïc,16,la Bordeta,Lloguer mitjà mensual (Euros/mes),603.16,,,,,,
2014,3,3,Sants-Montjuïc,17,Sants - Badal,Lloguer mitjà mensual (Euros/mes),629.58,,,,,,
2014,3,3,Sants-Montjuïc,18,Sants,Lloguer mitjà mensual (Euros/mes),624.78,,,,,,
2014,3,4,Les Corts,19,les Corts,Lloguer mitjà mensual (Euros/mes),786.29,,,,,,
2014,3,4,Les Corts,20,la Maternitat i Sant Ramon,Lloguer mitjà mensual (Euros/mes),768.46,,,,,,
2014,3,4,Les Corts,21,Pedralbes,Lloguer mitjà mensual (Euros/mes),1506.2,,,,,,
2014,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Lloguer mitjà mensual (Euros/mes),988.66,,,,,,
2014,3,5,Sarrià-Sant Gervasi,23,Sarrià,Lloguer mitjà mensual (Euros/mes),1081.14,,,,,,
2014,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,Lloguer mitjà mensual (Euros/mes),1386.13,,,,,,
2014,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Lloguer mitjà mensual (Euros/mes),963.57,,,,,,
2014,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Lloguer mitjà mensual (Euros/mes),1078.84,,,,,,
2014,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Lloguer mitjà mensual (Euros/mes),766.33,,,,,,
2014,3,6,Gràcia,28,Vallcarca i els Penitents,Lloguer mitjà mensual (Euros/mes),642.66,,,,,,
2014,3,6,Gràcia,29,el Coll,Lloguer mitjà mensual (Euros/mes),537.15,,,,,,
2014,3,6,Gràcia,30,la Salut,Lloguer mitjà mensual (Euros/mes),684.28,,,,,,
2014,3,6,Gràcia,31,la Vila de Gràcia,Lloguer mitjà mensual (Euros/mes),691.69,,,,,,
2014,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Lloguer mitjà mensual (Euros/mes),711.14,,,,,,
2014,3,7,Horta-Guinardó,33,el Baix Guinardó,Lloguer mitjà mensual (Euros/mes),613.17,,,,,,
2014,3,7,Horta-Guinardó,34,Can Baró,Lloguer mitjà mensual (Euros/mes),536.04,,,,,,
2014,3,7,Horta-Guinardó,35,el Guinardó,Lloguer mitjà mensual (Euros/mes),585.39,,,,,,
2014,3,7,Horta-Guinardó,36,la Font d'en Fargues,Lloguer mitjà mensual (Euros/mes),703.15,,,,,,
2014,3,7,Horta-Guinardó,37,el Carmel,Lloguer mitjà mensual (Euros/mes),498.79,,,,,,
2014,3,7,Horta-Guinardó,38,la Teixonera,Lloguer mitjà mensual (Euros/mes),469.77,,,,,,
2014,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Lloguer mitjà mensual (Euros/mes),542.51,,,,,,
2014,3,7,Horta-Guinardó,40,Montbau,Lloguer mitjà mensual (Euros/mes),578.5,,,,,,
2014,3,7,Horta-Guinardó,41,la Vall d'Hebron,Lloguer mitjà mensual (Euros/mes),715,,,,,,
2014,3,7,Horta-Guinardó,42,la Clota,Lloguer mitjà mensual (Euros/mes),NA,,,,,,
2014,3,7,Horta-Guinardó,43,Horta,Lloguer mitjà mensual (Euros/mes),562.86,,,,,,
2014,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Lloguer mitjà mensual (Euros/mes),567.26,,,,,,
2014,3,8,Nou Barris,45,Porta,Lloguer mitjà mensual (Euros/mes),522.7,,,,,,
2014,3,8,Nou Barris,46,el Turó de la Peira,Lloguer mitjà mensual (Euros/mes),459.42,,,,,,
2014,3,8,Nou Barris,47,Can Peguera,Lloguer mitjà mensual (Euros/mes),145.45,,,,,,
2014,3,8,Nou Barris,48,la Guineueta,Lloguer mitjà mensual (Euros/mes),607.74,,,,,,
2014,3,8,Nou Barris,49,Canyelles,Lloguer mitjà mensual (Euros/mes),532.67,,,,,,
2014,3,8,Nou Barris,50,les Roquetes,Lloguer mitjà mensual (Euros/mes),444.29,,,,,,
2014,3,8,Nou Barris,51,Verdun,Lloguer mitjà mensual (Euros/mes),484.98,,,,,,
2014,3,8,Nou Barris,52,la Prosperitat,Lloguer mitjà mensual (Euros/mes),479.48,,,,,,
2014,3,8,Nou Barris,53,la Trinitat Nova,Lloguer mitjà mensual (Euros/mes),416.65,,,,,,
2014,3,8,Nou Barris,54,Torre Baró,Lloguer mitjà mensual (Euros/mes),NA,,,,,,
2014,3,8,Nou Barris,55,Ciutat Meridiana,Lloguer mitjà mensual (Euros/mes),372.44,,,,,,
2014,3,8,Nou Barris,56,Vallbona,Lloguer mitjà mensual (Euros/mes),NA,,,,,,
2014,3,9,Sant Andreu,57,la Trinitat Vella,Lloguer mitjà mensual (Euros/mes),419.12,,,,,,
2014,3,9,Sant Andreu,58,Baró de Viver,Lloguer mitjà mensual (Euros/mes),NA,,,,,,
2014,3,9,Sant Andreu,59,el Bon Pastor,Lloguer mitjà mensual (Euros/mes),503.93,,,,,,
2014,3,9,Sant Andreu,60,Sant Andreu,Lloguer mitjà mensual (Euros/mes),593.22,,,,,,
2014,3,9,Sant Andreu,61,la Sagrera,Lloguer mitjà mensual (Euros/mes),570.36,,,,,,
2014,3,9,Sant Andreu,62,el Congrés i els Indians,Lloguer mitjà mensual (Euros/mes),596.63,,,,,,
2014,3,9,Sant Andreu,63,Navas,Lloguer mitjà mensual (Euros/mes),635.11,,,,,,
2014,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,Lloguer mitjà mensual (Euros/mes),604.83,,,,,,
2014,3,10,Sant Martí,65,el Clot,Lloguer mitjà mensual (Euros/mes),607.62,,,,,,
2014,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Lloguer mitjà mensual (Euros/mes),739.94,,,,,,
2014,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,Lloguer mitjà mensual (Euros/mes),1121.06,,,,,,
2014,3,10,Sant Martí,68,el Poblenou,Lloguer mitjà mensual (Euros/mes),652.23,,,,,,
2014,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Lloguer mitjà mensual (Euros/mes),896.42,,,,,,
2014,3,10,Sant Martí,70,el Besòs i el Maresme,Lloguer mitjà mensual (Euros/mes),423.45,,,,,,
2014,3,10,Sant Martí,71,Provençals del Poblenou,Lloguer mitjà mensual (Euros/mes),630.29,,,,,,
2014,3,10,Sant Martí,72,Sant Martí de Provençals,Lloguer mitjà mensual (Euros/mes),614.55,,,,,,
2014,3,10,Sant Martí,73,la Verneda i la Pau,Lloguer mitjà mensual (Euros/mes),569.84,,,,,,
2014,4,1,Ciutat Vella,1,el Raval,Lloguer mitjà mensual (Euros/mes),597,,,,,,
2014,4,1,Ciutat Vella,2,el Barri Gòtic,Lloguer mitjà mensual (Euros/mes),761.68,,,,,,
2014,4,1,Ciutat Vella,3,la Barceloneta,Lloguer mitjà mensual (Euros/mes),593.73,,,,,,
2014,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Lloguer mitjà mensual (Euros/mes),687.33,,,,,,
2014,4,2,Eixample,5,el Fort Pienc,Lloguer mitjà mensual (Euros/mes),735.99,,,,,,
2014,4,2,Eixample,6,la Sagrada Família,Lloguer mitjà mensual (Euros/mes),687.26,,,,,,
2014,4,2,Eixample,7,la Dreta de l'Eixample,Lloguer mitjà mensual (Euros/mes),975.96,,,,,,
2014,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Lloguer mitjà mensual (Euros/mes),848.56,,,,,,
2014,4,2,Eixample,9,la Nova Esquerra de l'Eixample,Lloguer mitjà mensual (Euros/mes),753.61,,,,,,
2014,4,2,Eixample,10,Sant Antoni,Lloguer mitjà mensual (Euros/mes),720.14,,,,,,
2014,4,3,Sants-Montjuïc,11,el Poble Sec,Lloguer mitjà mensual (Euros/mes),602.55,,,,,,
2014,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Lloguer mitjà mensual (Euros/mes),NA,,,,,,
2014,4,3,Sants-Montjuïc,13,la Marina de Port,Lloguer mitjà mensual (Euros/mes),574.45,,,,,,
2014,4,3,Sants-Montjuïc,14,la Font de la Guatlla,Lloguer mitjà mensual (Euros/mes),679.58,,,,,,
2014,4,3,Sants-Montjuïc,15,Hostafrancs,Lloguer mitjà mensual (Euros/mes),603.86,,,,,,
2014,4,3,Sants-Montjuïc,16,la Bordeta,Lloguer mitjà mensual (Euros/mes),621.68,,,,,,
2014,4,3,Sants-Montjuïc,17,Sants - Badal,Lloguer mitjà mensual (Euros/mes),602.28,,,,,,
2014,4,3,Sants-Montjuïc,18,Sants,Lloguer mitjà mensual (Euros/mes),647.14,,,,,,
2014,4,4,Les Corts,19,les Corts,Lloguer mitjà mensual (Euros/mes),802.23,,,,,,
2014,4,4,Les Corts,20,la Maternitat i Sant Ramon,Lloguer mitjà mensual (Euros/mes),806.43,,,,,,
2014,4,4,Les Corts,21,Pedralbes,Lloguer mitjà mensual (Euros/mes),1762.06,,,,,,
2014,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Lloguer mitjà mensual (Euros/mes),1754.44,,,,,,
2014,4,5,Sarrià-Sant Gervasi,23,Sarrià,Lloguer mitjà mensual (Euros/mes),1004.37,,,,,,
2014,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,Lloguer mitjà mensual (Euros/mes),1352.08,,,,,,
2014,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Lloguer mitjà mensual (Euros/mes),948.26,,,,,,
2014,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Lloguer mitjà mensual (Euros/mes),1047.5,,,,,,
2014,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Lloguer mitjà mensual (Euros/mes),761.7,,,,,,
2014,4,6,Gràcia,28,Vallcarca i els Penitents,Lloguer mitjà mensual (Euros/mes),691.94,,,,,,
2014,4,6,Gràcia,29,el Coll,Lloguer mitjà mensual (Euros/mes),552.75,,,,,,
2014,4,6,Gràcia,30,la Salut,Lloguer mitjà mensual (Euros/mes),655.87,,,,,,
2014,4,6,Gràcia,31,la Vila de Gràcia,Lloguer mitjà mensual (Euros/mes),681.25,,,,,,
2014,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Lloguer mitjà mensual (Euros/mes),681.26,,,,,,
2014,4,7,Horta-Guinardó,33,el Baix Guinardó,Lloguer mitjà mensual (Euros/mes),638.55,,,,,,
2014,4,7,Horta-Guinardó,34,Can Baró,Lloguer mitjà mensual (Euros/mes),545.11,,,,,,
2014,4,7,Horta-Guinardó,35,el Guinardó,Lloguer mitjà mensual (Euros/mes),590.31,,,,,,
2014,4,7,Horta-Guinardó,36,la Font d'en Fargues,Lloguer mitjà mensual (Euros/mes),784.44,,,,,,
2014,4,7,Horta-Guinardó,37,el Carmel,Lloguer mitjà mensual (Euros/mes),506.26,,,,,,
2014,4,7,Horta-Guinardó,38,la Teixonera,Lloguer mitjà mensual (Euros/mes),506.77,,,,,,
2014,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,Lloguer mitjà mensual (Euros/mes),550.45,,,,,,
2014,4,7,Horta-Guinardó,40,Montbau,Lloguer mitjà mensual (Euros/mes),544.47,,,,,,
2014,4,7,Horta-Guinardó,41,la Vall d'Hebron,Lloguer mitjà mensual (Euros/mes),672.22,,,,,,
2014,4,7,Horta-Guinardó,42,la Clota,Lloguer mitjà mensual (Euros/mes),NA,,,,,,
2014,4,7,Horta-Guinardó,43,Horta,Lloguer mitjà mensual (Euros/mes),585.58,,,,,,
2014,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Lloguer mitjà mensual (Euros/mes),579.11,,,,,,
2014,4,8,Nou Barris,45,Porta,Lloguer mitjà mensual (Euros/mes),552.56,,,,,,
2014,4,8,Nou Barris,46,el Turó de la Peira,Lloguer mitjà mensual (Euros/mes),501.06,,,,,,
2014,4,8,Nou Barris,47,Can Peguera,Lloguer mitjà mensual (Euros/mes),NA,,,,,,
2014,4,8,Nou Barris,48,la Guineueta,Lloguer mitjà mensual (Euros/mes),620.83,,,,,,
2014,4,8,Nou Barris,49,Canyelles,Lloguer mitjà mensual (Euros/mes),566.36,,,,,,
2014,4,8,Nou Barris,50,les Roquetes,Lloguer mitjà mensual (Euros/mes),450.4,,,,,,
2014,4,8,Nou Barris,51,Verdun,Lloguer mitjà mensual (Euros/mes),502.41,,,,,,
2014,4,8,Nou Barris,52,la Prosperitat,Lloguer mitjà mensual (Euros/mes),515.99,,,,,,
2014,4,8,Nou Barris,53,la Trinitat Nova,Lloguer mitjà mensual (Euros/mes),420.98,,,,,,
2014,4,8,Nou Barris,54,Torre Baró,Lloguer mitjà mensual (Euros/mes),NA,,,,,,
2014,4,8,Nou Barris,55,Ciutat Meridiana,Lloguer mitjà mensual (Euros/mes),360.94,,,,,,
2014,4,8,Nou Barris,56,Vallbona,Lloguer mitjà mensual (Euros/mes),NA,,,,,,
2014,4,9,Sant Andreu,57,la Trinitat Vella,Lloguer mitjà mensual (Euros/mes),400.76,,,,,,
2014,4,9,Sant Andreu,58,Baró de Viver,Lloguer mitjà mensual (Euros/mes),NA,,,,,,
2014,4,9,Sant Andreu,59,el Bon Pastor,Lloguer mitjà mensual (Euros/mes),514.58,,,,,,
2014,4,9,Sant Andreu,60,Sant Andreu,Lloguer mitjà mensual (Euros/mes),557.1,,,,,,
2014,4,9,Sant Andreu,61,la Sagrera,Lloguer mitjà mensual (Euros/mes),616.27,,,,,,
2014,4,9,Sant Andreu,62,el Congrés i els Indians,Lloguer mitjà mensual (Euros/mes),607.77,,,,,,
2014,4,9,Sant Andreu,63,Navas,Lloguer mitjà mensual (Euros/mes),647.84,,,,,,
2014,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,Lloguer mitjà mensual (Euros/mes),615.61,,,,,,
2014,4,10,Sant Martí,65,el Clot,Lloguer mitjà mensual (Euros/mes),643.75,,,,,,
2014,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Lloguer mitjà mensual (Euros/mes),634.12,,,,,,
2014,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,Lloguer mitjà mensual (Euros/mes),991.06,,,,,,
2014,4,10,Sant Martí,68,el Poblenou,Lloguer mitjà mensual (Euros/mes),658.01,,,,,,
2014,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Lloguer mitjà mensual (Euros/mes),1130.29,,,,,,
2014,4,10,Sant Martí,70,el Besòs i el Maresme,Lloguer mitjà mensual (Euros/mes),504.19,,,,,,
2014,4,10,Sant Martí,71,Provençals del Poblenou,Lloguer mitjà mensual (Euros/mes),649.21,,,,,,
2014,4,10,Sant Martí,72,Sant Martí de Provençals,Lloguer mitjà mensual (Euros/mes),636.3,,,,,,
2014,4,10,Sant Martí,73,la Verneda i la Pau,Lloguer mitjà mensual (Euros/mes),552.58,,,,,,
2014,1,1,Ciutat Vella,1,el Raval,Lloguer mitjà per superfície (Euros/m2 mes),10.76,,,,,,
2014,1,1,Ciutat Vella,2,el Barri Gòtic,Lloguer mitjà per superfície (Euros/m2 mes),10.58,,,,,,
2014,1,1,Ciutat Vella,3,la Barceloneta,Lloguer mitjà per superfície (Euros/m2 mes),14.4,,,,,,
2014,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Lloguer mitjà per superfície (Euros/m2 mes),11.01,,,,,,
2014,1,2,Eixample,5,el Fort Pienc,Lloguer mitjà per superfície (Euros/m2 mes),10.42,,,,,,
2014,1,2,Eixample,6,la Sagrada Família,Lloguer mitjà per superfície (Euros/m2 mes),10.55,,,,,,
2014,1,2,Eixample,7,la Dreta de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),9.84,,,,,,
2014,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),10.35,,,,,,
2014,1,2,Eixample,9,la Nova Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),10.32,,,,,,
2014,1,2,Eixample,10,Sant Antoni,Lloguer mitjà per superfície (Euros/m2 mes),9.77,,,,,,
2014,1,3,Sants-Montjuïc,11,el Poble Sec,Lloguer mitjà per superfície (Euros/m2 mes),10.18,,,,,,
2014,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Lloguer mitjà per superfície (Euros/m2 mes),NA,,,,,,
2014,1,3,Sants-Montjuïc,13,la Marina de Port,Lloguer mitjà per superfície (Euros/m2 mes),8.34,,,,,,
2014,1,3,Sants-Montjuïc,14,la Font de la Guatlla,Lloguer mitjà per superfície (Euros/m2 mes),10.83,,,,,,
2014,1,3,Sants-Montjuïc,15,Hostafrancs,Lloguer mitjà per superfície (Euros/m2 mes),10.4,,,,,,
2014,1,3,Sants-Montjuïc,16,la Bordeta,Lloguer mitjà per superfície (Euros/m2 mes),9.46,,,,,,
2014,1,3,Sants-Montjuïc,17,Sants - Badal,Lloguer mitjà per superfície (Euros/m2 mes),9.94,,,,,,
2014,1,3,Sants-Montjuïc,18,Sants,Lloguer mitjà per superfície (Euros/m2 mes),9.89,,,,,,
2014,1,4,Les Corts,19,les Corts,Lloguer mitjà per superfície (Euros/m2 mes),11.39,,,,,,
2014,1,4,Les Corts,20,la Maternitat i Sant Ramon,Lloguer mitjà per superfície (Euros/m2 mes),10.02,,,,,,
2014,1,4,Les Corts,21,Pedralbes,Lloguer mitjà per superfície (Euros/m2 mes),11.19,,,,,,
2014,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Lloguer mitjà per superfície (Euros/m2 mes),7.9,,,,,,
2014,1,5,Sarrià-Sant Gervasi,23,Sarrià,Lloguer mitjà per superfície (Euros/m2 mes),12.62,,,,,,
2014,1,5,Sarrià-Sant Gervasi,24,les Tres Torres,Lloguer mitjà per superfície (Euros/m2 mes),13.27,,,,,,
2014,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Lloguer mitjà per superfície (Euros/m2 mes),11.46,,,,,,
2014,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Lloguer mitjà per superfície (Euros/m2 mes),12.08,,,,,,
2014,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Lloguer mitjà per superfície (Euros/m2 mes),11.06,,,,,,
2014,1,6,Gràcia,28,Vallcarca i els Penitents,Lloguer mitjà per superfície (Euros/m2 mes),10.18,,,,,,
2014,1,6,Gràcia,29,el Coll,Lloguer mitjà per superfície (Euros/m2 mes),9.77,,,,,,
2014,1,6,Gràcia,30,la Salut,Lloguer mitjà per superfície (Euros/m2 mes),10.2,,,,,,
2014,1,6,Gràcia,31,la Vila de Gràcia,Lloguer mitjà per superfície (Euros/m2 mes),11.59,,,,,,
2014,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Lloguer mitjà per superfície (Euros/m2 mes),10.29,,,,,,
2014,1,7,Horta-Guinardó,33,el Baix Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),9.63,,,,,,
2014,1,7,Horta-Guinardó,34,Can Baró,Lloguer mitjà per superfície (Euros/m2 mes),9.97,,,,,,
2014,1,7,Horta-Guinardó,35,el Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),9.35,,,,,,
2014,1,7,Horta-Guinardó,36,la Font d'en Fargues,Lloguer mitjà per superfície (Euros/m2 mes),9.26,,,,,,
2014,1,7,Horta-Guinardó,37,el Carmel,Lloguer mitjà per superfície (Euros/m2 mes),8.41,,,,,,
2014,1,7,Horta-Guinardó,38,la Teixonera,Lloguer mitjà per superfície (Euros/m2 mes),8.52,,,,,,
2014,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,Lloguer mitjà per superfície (Euros/m2 mes),7.72,,,,,,
2014,1,7,Horta-Guinardó,40,Montbau,Lloguer mitjà per superfície (Euros/m2 mes),9.48,,,,,,
2014,1,7,Horta-Guinardó,41,la Vall d'Hebron,Lloguer mitjà per superfície (Euros/m2 mes),10.59,,,,,,
2014,1,7,Horta-Guinardó,42,la Clota,Lloguer mitjà per superfície (Euros/m2 mes),NA,,,,,,
2014,1,7,Horta-Guinardó,43,Horta,Lloguer mitjà per superfície (Euros/m2 mes),8.85,,,,,,
2014,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Lloguer mitjà per superfície (Euros/m2 mes),8.85,,,,,,
2014,1,8,Nou Barris,45,Porta,Lloguer mitjà per superfície (Euros/m2 mes),8.58,,,,,,
2014,1,8,Nou Barris,46,el Turó de la Peira,Lloguer mitjà per superfície (Euros/m2 mes),7.59,,,,,,
2014,1,8,Nou Barris,47,Can Peguera,Lloguer mitjà per superfície (Euros/m2 mes),6.03,,,,,,
2014,1,8,Nou Barris,48,la Guineueta,Lloguer mitjà per superfície (Euros/m2 mes),8.11,,,,,,
2014,1,8,Nou Barris,49,Canyelles,Lloguer mitjà per superfície (Euros/m2 mes),7.35,,,,,,
2014,1,8,Nou Barris,50,les Roquetes,Lloguer mitjà per superfície (Euros/m2 mes),8.53,,,,,,
2014,1,8,Nou Barris,51,Verdun,Lloguer mitjà per superfície (Euros/m2 mes),9.03,,,,,,
2014,1,8,Nou Barris,52,la Prosperitat,Lloguer mitjà per superfície (Euros/m2 mes),9.03,,,,,,
2014,1,8,Nou Barris,53,la Trinitat Nova,Lloguer mitjà per superfície (Euros/m2 mes),8.96,,,,,,
2014,1,8,Nou Barris,54,Torre Baró,Lloguer mitjà per superfície (Euros/m2 mes),NA,,,,,,
2014,1,8,Nou Barris,55,Ciutat Meridiana,Lloguer mitjà per superfície (Euros/m2 mes),6.23,,,,,,
2014,1,8,Nou Barris,56,Vallbona,Lloguer mitjà per superfície (Euros/m2 mes),NA,,,,,,
2014,1,9,Sant Andreu,57,la Trinitat Vella,Lloguer mitjà per superfície (Euros/m2 mes),8.28,,,,,,
2014,1,9,Sant Andreu,58,Baró de Viver,Lloguer mitjà per superfície (Euros/m2 mes),NA,,,,,,
2014,1,9,Sant Andreu,59,el Bon Pastor,Lloguer mitjà per superfície (Euros/m2 mes),8.09,,,,,,
2014,1,9,Sant Andreu,60,Sant Andreu,Lloguer mitjà per superfície (Euros/m2 mes),9.39,,,,,,
2014,1,9,Sant Andreu,61,la Sagrera,Lloguer mitjà per superfície (Euros/m2 mes),9.28,,,,,,
2014,1,9,Sant Andreu,62,el Congrés i els Indians,Lloguer mitjà per superfície (Euros/m2 mes),9.21,,,,,,
2014,1,9,Sant Andreu,63,Navas,Lloguer mitjà per superfície (Euros/m2 mes),9.2,,,,,,
2014,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,Lloguer mitjà per superfície (Euros/m2 mes),9.96,,,,,,
2014,1,10,Sant Martí,65,el Clot,Lloguer mitjà per superfície (Euros/m2 mes),9.82,,,,,,
2014,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),11.04,,,,,,
2014,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),12.37,,,,,,
2014,1,10,Sant Martí,68,el Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),11.38,,,,,,
2014,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),10.82,,,,,,
2014,1,10,Sant Martí,70,el Besòs i el Maresme,Lloguer mitjà per superfície (Euros/m2 mes),8.51,,,,,,
2014,1,10,Sant Martí,71,Provençals del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),9.54,,,,,,
2014,1,10,Sant Martí,72,Sant Martí de Provençals,Lloguer mitjà per superfície (Euros/m2 mes),8.73,,,,,,
